enrollmentid,personid,calendarid,grade,startdate,enddate,schoolid,calendar_startdate,calendar_enddate,endyear,zip,schoolname,city_x,startyear,label,active,final_enddate,city_y
140873,35029,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140874,35074,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128714,35130,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140887,35133,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128754,35358,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128815,35393,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128827,35423,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128887,35463,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128597,35512,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128598,35535,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128722,35541,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128908,35543,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128603,35583,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133868,35618,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128968,35627,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128612,35663,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133869,35766,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128619,35782,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128633,35809,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128640,35887,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128641,35896,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128649,35943,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128654,35960,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133880,35971,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140861,35987,416,09,2020-09-01,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128678,36013,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128545,36096,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128668,36175,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133883,36177,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128672,36190,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128860,36198,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133887,36221,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128685,36234,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128696,36244,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128692,36249,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133905,36259,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133906,36272,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133861,37321,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133908,37429,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131506,37529,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131460,37880,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129057,38174,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128817,38269,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140888,38564,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128971,38599,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128878,38737,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129041,38746,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128645,38880,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128607,39177,416,10,2020-09-02,2020-09-04,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2020-09-04,New Haven
128730,40025,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128735,40750,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131447,40974,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131449,40995,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140839,41577,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140841,41580,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140844,41586,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140847,41595,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140848,41596,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140849,41612,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140852,41657,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140862,41721,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140863,41738,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140867,41763,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140868,41798,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140869,41800,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140872,41819,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140882,41846,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140886,41863,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140843,41876,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128764,41899,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128731,41930,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128891,41934,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131538,42344,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131451,42505,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131453,42518,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131456,42631,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131462,42683,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131465,42704,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133833,43101,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131477,43202,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131483,43228,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133836,43446,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128569,43660,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128958,43669,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131467,43707,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128688,43762,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129035,43784,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133838,43910,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133843,44004,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133844,44027,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133851,44091,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133852,44106,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
144457,44117,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133855,44172,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133863,44199,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133865,44309,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133867,44427,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133874,44440,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131497,44452,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133873,44461,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131500,44482,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131502,44542,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131516,44623,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131511,44690,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131509,44713,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133882,44720,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129024,44721,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131508,44753,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133895,44781,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133899,44903,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133898,44913,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133903,44937,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140846,45009,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128792,45016,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128907,45022,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133907,45034,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133913,45080,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128683,45223,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131470,45542,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131489,45566,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131517,45574,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131519,45624,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131530,45628,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131532,45630,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131533,45631,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131464,45641,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131482,45643,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131471,45644,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131536,45647,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131504,45648,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128725,45651,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128629,45652,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133835,46071,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140885,46315,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128560,46803,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128801,46809,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133897,46857,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133854,46886,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128970,47109,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140864,47136,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128978,47938,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128639,47941,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128613,48107,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128770,48525,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133870,48542,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128670,48670,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133876,48682,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133911,49123,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129061,49129,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128671,49196,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128738,49863,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128915,50932,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128529,51207,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128943,51531,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128977,52258,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128840,52666,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129012,52783,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133857,52795,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128651,52881,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129009,52912,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128855,52936,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128859,52989,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128605,53392,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128699,53487,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133892,53608,416,09,2020-09-01,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128691,53663,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131499,53711,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129056,53779,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
131534,53828,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133841,54052,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128589,54633,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133849,54921,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133846,55045,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128700,55073,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128637,55101,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128647,55124,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128883,55147,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128661,55156,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128716,55216,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128727,55221,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
133864,55230,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128796,55274,416,11,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128999,55349,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128553,55423,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128950,55435,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140877,55779,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
140859,55876,416,09,2020-09-01,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128989,56035,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128567,56633,416,10,2020-09-02,,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
129014,56941,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
128986,57136,416,12,2020-09-02,2021-06-25,30,2020-09-01,2021-06-25,2021,6511,ac,New Haven,2020,20-21,1,2021-06-25,New Haven
